play_id,season,week,game_key,quarter,offense,defense,play_type,yards_gained,down,to_go,yards_to_endzone,qb_id,shotgun,play_action,red_zone_play,is_first_down,over_under,spread,is_touchdown,is_turnover,created_at
1113240,2025,3,2025-09-21_SEA_NO,1,NO,SEA,PASS,9,3,21,79,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113241,2025,3,2025-09-21_SEA_NO,1,NO,SEA,PUNT,0,4,12,70,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113242,2025,3,2025-09-21_SEA_NO,1,SEA,NO,PASS,8,1,10,11,00-0034869,True,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113243,2025,3,2025-09-21_SEA_NO,1,SEA,NO,RUSH,3,2,2,3,,False,False,True,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113244,2025,3,2025-09-21_SEA_NO,1,SEA,NO,FGXP,0,0,0,15,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113245,2025,3,2025-09-21_SEA_NO,1,NO,SEA,KOFF,0,0,0,35,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113246,2025,3,2025-09-21_SEA_NO,1,NO,SEA,RUSH,2,1,10,74,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113247,2025,3,2025-09-21_SEA_NO,1,NO,SEA,PASS,0,2,8,72,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113248,2025,3,2025-09-21_SEA_NO,1,NO,SEA,PASS,14,3,8,72,00-0039376,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113249,2025,3,2025-09-21_SEA_NO,1,NO,SEA,PASS,7,1,10,58,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113250,2025,3,2025-09-21_SEA_NO,1,NO,SEA,PASS,6,2,3,51,00-0039376,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113251,2025,3,2025-09-21_SEA_NO,1,NO,SEA,RUSH,2,1,10,45,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113252,2025,3,2025-09-21_SEA_NO,1,NO,SEA,NOPL,0,2,8,43,00-0039376,True,True,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113253,2025,3,2025-09-21_SEA_NO,1,NO,SEA,RUSH,5,1,10,38,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113254,2025,3,2025-09-21_SEA_NO,1,NO,SEA,RUSH,-2,2,5,33,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113255,2025,3,2025-09-21_SEA_NO,1,NO,SEA,PASS,9,3,7,35,00-0039376,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113256,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,0,1,10,26,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113257,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,8,2,10,26,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113258,2025,3,2025-09-21_SEA_NO,2,NO,SEA,RUSH,3,3,2,18,,True,False,True,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113259,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,1,1,10,15,00-0039376,True,True,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113260,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,5,2,9,14,00-0039376,True,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113261,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,0,3,4,9,00-0039376,True,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113262,2025,3,2025-09-21_SEA_NO,2,NO,SEA,FGXP,0,4,4,9,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113263,2025,3,2025-09-21_SEA_NO,2,SEA,NO,KOFF,0,0,0,35,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113264,2025,3,2025-09-21_SEA_NO,2,SEA,NO,RUSH,1,1,10,38,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113265,2025,3,2025-09-21_SEA_NO,2,SEA,NO,PASS,23,2,9,37,00-0034869,False,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113266,2025,3,2025-09-21_SEA_NO,2,SEA,NO,PASS,14,1,10,14,00-0034869,True,False,True,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113267,2025,3,2025-09-21_SEA_NO,2,SEA,NO,FGXP,0,0,0,15,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113268,2025,3,2025-09-21_SEA_NO,2,NO,SEA,KOFF,0,0,0,35,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113269,2025,3,2025-09-21_SEA_NO,2,NO,SEA,RUSH,0,1,10,72,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113270,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,4,2,10,72,00-0039376,True,True,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113271,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,0,3,6,68,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113272,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PUNT,0,4,6,68,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113273,2025,3,2025-09-21_SEA_NO,2,SEA,NO,PASS,45,1,10,76,00-0034869,False,True,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113274,2025,3,2025-09-21_SEA_NO,2,SEA,NO,RUSH,3,1,10,16,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113275,2025,3,2025-09-21_SEA_NO,2,SEA,NO,PASS,12,2,7,13,00-0034869,False,True,True,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113276,2025,3,2025-09-21_SEA_NO,2,SEA,NO,RUSH,1,1,1,1,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113277,2025,3,2025-09-21_SEA_NO,2,SEA,NO,FGXP,0,0,0,15,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113278,2025,3,2025-09-21_SEA_NO,2,NO,SEA,KOFF,0,0,0,35,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113279,2025,3,2025-09-21_SEA_NO,2,NO,SEA,RUSH,4,1,10,75,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113280,2025,3,2025-09-21_SEA_NO,2,NO,SEA,RUSH,8,2,6,71,,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113281,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,2,1,10,63,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113282,2025,3,2025-09-21_SEA_NO,2,NO,SEA,NOPL,0,2,8,61,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113283,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,15,2,13,66,00-0039376,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113284,2025,3,2025-09-21_SEA_NO,2,NO,SEA,RUSH,2,1,10,51,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113285,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,5,2,8,49,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113286,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,3,3,3,44,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113287,2025,3,2025-09-21_SEA_NO,2,NO,SEA,RUSH,1,1,10,41,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113288,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,0,2,9,40,00-0039376,True,True,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113289,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,7,3,9,40,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113290,2025,3,2025-09-21_SEA_NO,2,NO,SEA,FGXP,0,4,2,33,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113291,2025,3,2025-09-21_SEA_NO,2,SEA,NO,RUSH,0,1,10,58,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113292,2025,3,2025-09-21_SEA_NO,2,SEA,NO,PASS,9,2,10,58,00-0034869,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113293,2025,3,2025-09-21_SEA_NO,2,SEA,NO,NOPL,0,3,1,49,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113294,2025,3,2025-09-21_SEA_NO,2,SEA,NO,NOPL,0,1,10,43,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113295,2025,3,2025-09-21_SEA_NO,2,SEA,NO,RUSH,-2,1,20,53,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113297,2025,3,2025-09-21_SEA_NO,2,SEA,NO,PASS,8,2,22,55,00-0034869,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113298,2025,3,2025-09-21_SEA_NO,2,SEA,NO,PASS,9,3,14,47,00-0034869,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113300,2025,3,2025-09-21_SEA_NO,2,SEA,NO,FGXP,0,4,5,38,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113301,2025,3,2025-09-21_SEA_NO,2,NO,SEA,KOFF,0,0,0,35,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113302,2025,3,2025-09-21_SEA_NO,2,NO,SEA,RUSH,5,1,10,74,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113303,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,6,2,5,69,00-0039376,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113304,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,8,1,10,48,00-0039376,True,True,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113305,2025,3,2025-09-21_SEA_NO,2,NO,SEA,NOPL,0,2,2,40,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113306,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,5,1,10,35,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113307,2025,3,2025-09-21_SEA_NO,2,NO,SEA,RUSH,5,2,5,30,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113308,2025,3,2025-09-21_SEA_NO,2,NO,SEA,PASS,15,1,10,20,00-0039376,True,False,True,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113310,2025,3,2025-09-21_SEA_NO,2,NO,SEA,FGXP,0,1,5,5,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113311,2025,3,2025-09-21_SEA_NO,3,SEA,NO,KOFF,0,0,0,35,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113312,2025,3,2025-09-21_SEA_NO,3,SEA,NO,RUSH,10,1,10,65,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113313,2025,3,2025-09-21_SEA_NO,3,SEA,NO,PASS,23,1,10,55,00-0034869,False,True,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113314,2025,3,2025-09-21_SEA_NO,3,SEA,NO,RUSH,2,1,10,32,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113315,2025,3,2025-09-21_SEA_NO,3,SEA,NO,NOPL,0,1,10,25,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113316,2025,3,2025-09-21_SEA_NO,3,SEA,NO,RUSH,3,1,20,35,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113317,2025,3,2025-09-21_SEA_NO,3,SEA,NO,PASS,0,2,17,32,00-0034869,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113318,2025,3,2025-09-21_SEA_NO,3,SEA,NO,RUSH,-1,3,17,32,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113319,2025,3,2025-09-21_SEA_NO,3,SEA,NO,NOPL,0,4,18,33,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113320,2025,3,2025-09-21_SEA_NO,3,SEA,NO,FGXP,0,4,13,28,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113321,2025,3,2025-09-21_SEA_NO,3,NO,SEA,KOFF,0,0,0,35,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113322,2025,3,2025-09-21_SEA_NO,3,NO,SEA,RUSH,4,1,10,76,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113323,2025,3,2025-09-21_SEA_NO,3,NO,SEA,PASS,0,2,6,72,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113324,2025,3,2025-09-21_SEA_NO,3,NO,SEA,PASS,-6,3,6,72,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113325,2025,3,2025-09-21_SEA_NO,3,NO,SEA,PUNT,0,4,12,78,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113326,2025,3,2025-09-21_SEA_NO,3,SEA,NO,RUSH,7,1,10,65,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113327,2025,3,2025-09-21_SEA_NO,3,SEA,NO,RUSH,1,2,3,58,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113328,2025,3,2025-09-21_SEA_NO,3,SEA,NO,PASS,2,3,2,57,00-0034869,True,True,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113329,2025,3,2025-09-21_SEA_NO,3,SEA,NO,PASS,12,1,10,55,00-0034869,False,True,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113330,2025,3,2025-09-21_SEA_NO,3,SEA,NO,RUSH,1,1,10,43,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113331,2025,3,2025-09-21_SEA_NO,3,SEA,NO,RUSH,10,2,9,42,,False,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113332,2025,3,2025-09-21_SEA_NO,3,SEA,NO,PASS,12,1,10,32,00-0034869,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113333,2025,3,2025-09-21_SEA_NO,3,SEA,NO,RUSH,1,1,10,20,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113334,2025,3,2025-09-21_SEA_NO,3,SEA,NO,PASS,0,2,9,19,00-0034869,False,True,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113335,2025,3,2025-09-21_SEA_NO,3,SEA,NO,PASS,0,3,9,19,00-0034869,True,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113336,2025,3,2025-09-21_SEA_NO,3,SEA,NO,FGXP,0,4,9,19,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113337,2025,3,2025-09-21_SEA_NO,3,NO,SEA,KOFF,0,0,0,35,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113338,2025,3,2025-09-21_SEA_NO,3,NO,SEA,RUSH,8,1,10,80,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113339,2025,3,2025-09-21_SEA_NO,3,NO,SEA,RUSH,0,2,2,72,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113340,2025,3,2025-09-21_SEA_NO,3,NO,SEA,PASS,6,3,2,72,00-0039376,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113341,2025,3,2025-09-21_SEA_NO,3,NO,SEA,RUSH,-4,1,10,66,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113342,2025,3,2025-09-21_SEA_NO,3,NO,SEA,PASS,-7,2,14,70,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113343,2025,3,2025-09-21_SEA_NO,3,NO,SEA,RUSH,4,1,10,62,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113344,2025,3,2025-09-21_SEA_NO,3,NO,SEA,PASS,6,2,6,58,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113345,2025,3,2025-09-21_SEA_NO,3,NO,SEA,RUSH,6,1,10,52,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113346,2025,3,2025-09-21_SEA_NO,3,NO,SEA,PASS,12,2,4,46,00-0039376,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113347,2025,3,2025-09-21_SEA_NO,3,NO,SEA,PASS,21,1,10,34,00-0039376,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113348,2025,3,2025-09-21_SEA_NO,4,NO,SEA,PASS,13,1,10,13,00-0039376,True,False,True,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113349,2025,3,2025-09-21_SEA_NO,4,NO,SEA,NOPL,0,0,0,15,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113350,2025,3,2025-09-21_SEA_NO,4,NO,SEA,FGXP,0,0,0,20,,False,False,True,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113351,2025,3,2025-09-21_SEA_NO,4,SEA,NO,KOFF,0,0,0,35,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113352,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,4,1,10,65,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113353,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,-1,2,6,61,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113354,2025,3,2025-09-21_SEA_NO,4,SEA,NO,NOPL,0,3,7,62,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113355,2025,3,2025-09-21_SEA_NO,4,SEA,NO,PASS,4,3,12,67,00-0035704,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113356,2025,3,2025-09-21_SEA_NO,4,SEA,NO,PUNT,0,4,8,63,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113357,2025,3,2025-09-21_SEA_NO,4,NO,SEA,RUSH,2,1,10,44,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113358,2025,3,2025-09-21_SEA_NO,4,NO,SEA,PASS,5,2,8,42,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113359,2025,3,2025-09-21_SEA_NO,4,NO,SEA,RUSH,-1,3,3,37,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113360,2025,3,2025-09-21_SEA_NO,4,NO,SEA,PASS,0,4,4,38,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113361,2025,3,2025-09-21_SEA_NO,4,SEA,NO,PASS,11,1,10,75,00-0035704,False,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113362,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,1,1,10,64,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113363,2025,3,2025-09-21_SEA_NO,4,SEA,NO,PASS,0,2,9,63,00-0035704,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113364,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,5,3,9,63,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113365,2025,3,2025-09-21_SEA_NO,4,SEA,NO,PUNT,0,4,4,58,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113366,2025,3,2025-09-21_SEA_NO,4,NO,SEA,PASS,0,1,10,87,00-0039376,False,True,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113367,2025,3,2025-09-21_SEA_NO,4,NO,SEA,RUSH,3,2,10,87,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113368,2025,3,2025-09-21_SEA_NO,4,NO,SEA,PASS,0,3,7,84,00-0039376,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113369,2025,3,2025-09-21_SEA_NO,4,NO,SEA,PUNT,0,4,7,84,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113370,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,3,1,10,55,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113371,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,6,2,7,52,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113373,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,1,3,1,46,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113374,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,1,1,10,45,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113375,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,10,2,9,44,,False,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113376,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,0,1,10,34,,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113377,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,0,2,10,34,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113378,2025,3,2025-09-21_SEA_NO,4,NO,SEA,RUSH,6,1,10,66,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113379,2025,3,2025-09-21_SEA_NO,4,NO,SEA,PASS,0,2,4,60,00-0040743,False,True,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113380,2025,3,2025-09-21_SEA_NO,4,NO,SEA,PASS,0,3,4,60,00-0040743,True,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113381,2025,3,2025-09-21_SEA_NO,4,NO,SEA,PUNT,0,4,4,60,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113382,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,4,1,10,77,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113383,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,4,2,6,73,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113384,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,8,3,2,69,,True,False,False,True,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113385,2025,3,2025-09-21_SEA_NO,4,SEA,NO,RUSH,-1,1,10,61,,False,False,False,False,41.5,7.0,False,False,2025-10-22T18:06:18.710730
1113386,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,KOFF,0,0,0,35,,False,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113387,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,PASS,0,1,10,81,00-0039918,False,True,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113388,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,RUSH,-4,2,10,81,,False,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113389,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,PASS,2,3,14,85,00-0039918,True,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113390,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,PUNT,0,4,12,83,,False,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113391,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,RUSH,7,1,10,57,,True,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113392,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,RUSH,22,2,3,50,,True,False,False,True,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113393,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,RUSH,3,1,10,76,,False,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113394,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,PASS,31,1,10,68,00-0039918,False,True,False,True,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113395,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,PASS,0,1,10,37,00-0039918,False,True,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113396,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,PASS,2,2,10,37,00-0039918,True,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113397,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,PASS,35,3,8,35,00-0039918,True,False,False,True,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113398,2025,3,2025-09-21_DAL_CHI,1,CHI,DAL,FGXP,0,0,0,15,,False,False,True,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113399,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,KOFF,0,0,0,35,,False,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113400,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,PASS,9,1,10,80,00-0033077,False,True,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113401,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,RUSH,7,2,1,71,,False,False,False,True,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113402,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,PASS,1,1,10,64,00-0033077,True,True,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113403,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,NOPL,0,2,9,63,,False,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113404,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,PASS,5,2,9,63,00-0033077,True,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113405,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,PASS,5,3,4,58,00-0033077,True,False,False,True,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113406,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,RUSH,4,1,10,53,,False,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113407,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,RUSH,7,2,6,49,,False,False,False,True,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
1113408,2025,3,2025-09-21_DAL_CHI,1,DAL,CHI,PASS,0,1,10,42,00-0033077,True,False,False,False,50.0,-1.5,False,False,2025-10-22T18:06:18.710730
